estacao=Sao Paulo (IAG) (9000661)
municipio=São Paulo (3550308)
latitude=-23,65
longitude=-46,62
altitude=787,0m 

* variaveis calculadas pelo sistema 

data ; tMin ; tMin Estimada ; tMed ; tMed Estimada ; tMax ; tMax Estimada ; precipitacao ; precipitacao Estimada ; estiagem* ; estiagemAgricola* ; urMin ; urMin Estimada ; urMax ; urMax Estimada ; evapotranspiracaoPotencial ; radiacaoSolar ; velocidadeVento ; direcaoVento ; horarioVento ; pontoOrvalhoMinimo ; pontoOrvalhoMaximo ; pressaoAtmMinima ; pressaoAtmMaxima ; evapotranspiracaoReal* ; disponibilidadeAguaSolo*
09/07/2017;13,0;sim;18,0;sim;23,0;sim;0,0;sim;25;26;;não;;não;1,96;;;;;;;;;1,31;66,4
08/07/2017;15,0;sim;18,5;sim;22,0;sim;0,0;sim;24;25;;não;;não;1,58;;;;;;;;;1,08;67,71
07/07/2017;12,0;sim;16,5;sim;21,0;sim;0,0;sim;23;24;;não;;não;1,58;;;;;;;;;1,1;68,79
06/07/2017;11,0;sim;16,0;sim;21,0;sim;0,0;sim;22;23;;não;;não;1,65;;;;;;;;;1,16;69,89
05/07/2017;9,0;sim;14,0;sim;19,0;sim;0,0;sim;21;22;;não;;não;1,37;;;;;;;;;0,98;71,05
04/07/2017;9,0;sim;13,0;sim;17,0;sim;0,0;sim;20;21;;não;;não;1,01;;;;;;;;;0,73;72,03
03/07/2017;11,0;sim;13,5;sim;16,0;sim;0,0;sim;19;20;;não;;não;0,75;;;;;;;;;0,55;72,76
02/07/2017;12,0;sim;14,5;sim;17,0;sim;0,0;sim;18;19;;não;;não;0,85;;;;;;;;;0,62;73,31
01/07/2017;15,0;sim;18,0;sim;21,0;sim;0,0;sim;17;18;;não;;não;1,37;;0,0;;;;88,0;;;1,02;73,93
30/06/2017;17,0;sim;20,5;sim;24,0;sim;0,0;sim;16;17;;não;;não;1,87;;;;;;77,0;;0,0;1,42;74,95
29/06/2017;14,0;sim;19,5;sim;25,0;sim;0,0;sim;15;16;;não;;não;2,37;;;;;;;;;1,83;76,37
28/06/2017;16,0;sim;20,5;sim;25,0;sim;0,0;sim;14;15;;não;;não;2,19;;;;;;;;;1,73;78,2
27/06/2017;13,0;sim;18,0;sim;23,0;sim;0,2;sim;13;14;;não;;não;1,94;;;;;;;;;1,6;79,93
26/06/2017;15,0;sim;18,5;sim;22,0;sim;0,0;sim;12;13;;não;;não;1,57;;;;;;;;;1,29;81,33
25/06/2017;15,0;sim;18,5;sim;22,0;sim;0,0;sim;11;12;;não;;não;1,57;;;;;;;;;1,31;82,62
24/06/2017;15,0;sim;18,5;sim;22,0;sim;0,0;sim;10;11;;não;;não;1,57;;;;;;;;;1,33;83,93
23/06/2017;14,0;sim;18,5;sim;23,0;sim;0,0;sim;9;10;;não;;não;1,86;;;;;;;;;1,6;85,26
22/06/2017;16,0;sim;19,0;sim;22,0;sim;0,0;sim;8;9;;não;;não;1,5;;;;;;;;;1,31;86,86
21/06/2017;14,0;sim;17,0;sim;20,0;sim;0,0;sim;7;8;;não;;não;1,23;;;;;;;;;1,09;88,17
20/06/2017;14,0;sim;15,0;sim;16,0;sim;0,0;sim;6;7;;não;;não;0,61;;;;;;;;;0,55;89,26
19/06/2017;15,0;sim;20,0;sim;25,0;sim;0,0;sim;5;6;;não;;não;2,28;;;;;;;;;2,07;89,81
18/06/2017;14,0;sim;19,5;sim;25,0;sim;0,0;sim;4;5;;não;;não;2,37;;;;;;;;;2,2;91,88
17/06/2017;13,0;sim;19,0;sim;25,0;sim;0,0;sim;3;4;;não;;não;2,46;;;;;;;;;2,35;94,08
16/06/2017;14,0;sim;19,0;sim;24,0;sim;0,0;sim;2;3;;não;;não;2,11;;;;;;;;;2,05;96,43
15/06/2017;16,0;sim;18,5;sim;21,0;sim;0,0;sim;1;2;;não;;não;1,3;;;;;;;;;1,29;98,48
14/06/2017;14,0;sim;17,5;sim;21,0;sim;1,2;sim;0;1;;não;;não;1,43;;;;;;;;;1,43;99,77
13/06/2017;14,0;sim;16,0;sim;18,0;sim;37,0;sim;0;0;;não;;não;0,9;;;;;;;;;0,9;100,0
12/06/2017;12,0;sim;17,0;sim;22,0;sim;0,1;sim;4;5;;não;;não;1,79;;;;;;;;;1,7;93,84
11/06/2017;9,0;sim;15,5;sim;22,0;sim;0,0;sim;3;4;;não;;não;2,03;;;;;;;;;1,95;95,44
10/06/2017;11,0;sim;15,0;sim;19,0;sim;0,0;sim;2;3;;não;;não;1,24;;;;;;;;;1,22;97,39
09/06/2017;19,0;sim;21,0;sim;23,0;sim;0,1;sim;1;2;;não;;não;1,5;;;;;;;;;1,49;98,61
08/06/2017;20,0;sim;23,5;sim;27,0;sim;2,5;sim;0;1;;não;;não;2,38;;;;;;;;;2,38;100,0
07/06/2017;17,0;sim;22,0;sim;27,0;sim;22,4;sim;0;0;;não;;não;2,66;;;;;;;;;2,66;100,0
06/06/2017;18,0;sim;20,5;sim;23,0;sim;53,2;sim;0;0;;não;;não;1,58;;;;;;;;;1,58;100,0
05/06/2017;18,0;sim;20,0;sim;22,0;sim;30,3;sim;0;0;;não;;não;1,37;;;;;;;;;1,37;100,0
04/06/2017;14,0;sim;21,0;sim;28,0;sim;0,0;sim;13;14;;não;;não;3,28;;;;;;;;;2,56;76,87
03/06/2017;15,0;sim;19,5;sim;24,0;sim;0,0;sim;12;13;;não;;não;2,04;;;;;;;;;1,64;79,43
02/06/2017;12,0;sim;16,5;sim;21,0;sim;0,0;sim;11;12;;não;;não;1,58;;;;;;;;;1,29;81,07
01/06/2017;17,0;sim;19,0;sim;21,0;sim;0,0;sim;10;11;;não;;não;1,25;;;;;;;;;1,03;82,36
31/05/2017;17,0;sim;21,0;sim;25,0;sim;0,0;sim;9;10;;não;;não;2,13;;;;;;;;;1,8;83,39
30/05/2017;18,0;sim;19,5;sim;21,0;sim;0,0;sim;8;9;;não;;não;1,19;;;;;;;;;1,02;85,19
29/05/2017;18,0;sim;22,0;sim;26,0;sim;0,0;sim;7;8;;não;;não;2,31;;;;;;;;;2,01;86,21
28/05/2017;18,0;sim;20,0;sim;22,0;sim;0,5;sim;6;7;;não;;não;1,38;;;;;;;;;1,28;88,22
27/05/2017;18,0;sim;21,0;sim;24,0;sim;0,1;sim;5;6;;não;;não;1,82;;;;;;;;;1,65;89,0
26/05/2017;17,0;sim;23,0;sim;29,0;sim;0,0;sim;4;5;;não;;não;3,31;;;;;;;;;3,04;90,55
25/05/2017;16,0;sim;21,5;sim;27,0;sim;0,0;sim;3;4;;não;;não;2,8;;;;;;;;;2,66;93,59
24/05/2017;15,0;sim;18,5;sim;22,0;sim;0,0;sim;2;3;;não;;não;1,6;;;;;;;;;1,55;96,25
23/05/2017;14,0;sim;18,5;sim;23,0;sim;0,0;sim;1;2;;não;;não;1,91;;;;;;90,0;;;1,89;97,8
22/05/2017;17,0;sim;24,5;sim;32,0;sim;4,8;sim;0;1;;não;;não;5,11;;;;;;;;;5,11;99,69
21/05/2017;17,0;sim;24,5;sim;32,0;sim;36,7;sim;0;0;;não;;não;5,11;;;;;;;;;5,11;100,0
20/05/2017;18,0;sim;20,5;sim;23,0;sim;3,3;sim;0;1;;não;;não;1,61;;;;;;;;;1,61;100,0
19/05/2017;16,0;sim;16,5;sim;17,0;sim;80,3;sim;0;0;;não;;não;0,68;;;;;;;;;0,68;100,0
18/05/2017;16,0;sim;18,0;sim;20,0;sim;5,4;sim;0;13;;não;;não;1,15;;;;;;;;;1,15;84,03
17/05/2017;15,0;sim;18,0;sim;21,0;sim;0,1;sim;11;12;;não;;não;1,41;;;;;;;;;1,15;79,78
16/05/2017;15,0;sim;19,0;sim;23,0;sim;0,0;sim;10;11;;não;;não;1,85;;;;;;;;;1,51;80,83
15/05/2017;16,0;sim;20,5;sim;25,0;sim;0,0;sim;9;10;;não;;não;2,27;;;;;;;;;1,89;82,34
14/05/2017;20,0;sim;22,5;sim;25,0;sim;0,4;sim;8;9;;não;;não;1,93;;;;;;;;;1,7;84,23
13/05/2017;14,0;sim;20,5;sim;27,0;sim;0,0;sim;7;8;;não;;não;3,06;;;;;;;;;2,66;85,53
12/05/2017;14,0;sim;19,0;sim;24,0;sim;0,0;sim;6;7;;não;;não;2,19;;;;;;;;;1,95;88,19
11/05/2017;16,0;sim;19,0;sim;22,0;sim;0,0;sim;5;6;;não;;não;1,56;;;;;;;;;1,42;90,14
10/05/2017;17,0;sim;20,5;sim;24,0;sim;0,0;sim;4;5;;não;;não;1,95;;;;;;;;;1,8;91,56
09/05/2017;15,0;sim;20,5;sim;26,0;sim;0,0;sim;3;4;;não;;não;2,67;;;;;;;;;2,53;93,36
08/05/2017;14,0;sim;19,5;sim;25,0;sim;0,0;sim;2;3;;não;;não;2,48;;;;;;;;;2,4;95,89
07/05/2017;17,0;sim;20,0;sim;23,0;sim;0,0;sim;1;2;;não;;não;1,72;;;;;;;;;1,71;98,29
06/05/2017;15,0;sim;19,5;sim;24,0;sim;3,7;sim;0;1;;não;;não;2,13;;;;;;;;;2,13;100,0
05/05/2017;15,0;sim;18,5;sim;22,0;sim;51,2;sim;0;0;;não;;não;1,65;;;;;;;;;1,65;100,0
04/05/2017;15,0;sim;20,5;sim;26,0;sim;0,1;sim;7;8;;não;;não;2,7;;;;;;;;;1,56;55,57
03/05/2017;15,0;sim;20,0;sim;25,0;sim;0,0;sim;6;7;;não;;não;2,41;;;;;;;;;1,39;57,03
02/05/2017;16,0;sim;19,5;sim;23,0;sim;0,3;sim;5;6;;não;;não;1,82;;;;;;;;;1,2;58,42
01/05/2017;15,0;sim;20,0;sim;25,0;sim;0,0;sim;4;5;;não;;não;2,42;;;;;;;;;1,45;59,32
30/04/2017;15,0;sim;18,5;sim;22,0;sim;0,0;sim;3;4;;não;;não;1,67;;;;;;;;;1,02;60,77
29/04/2017;13,0;sim;16,5;sim;20,0;sim;0,0;sim;2;3;;não;;não;1,39;;;;;;;;;0,87;61,79
28/04/2017;14,0;sim;15,5;sim;17,0;sim;0,0;sim;1;2;;não;;não;0,8;;;;;;;;;0,5;62,66
27/04/2017;14,0;sim;16,0;sim;18,0;sim;1,0;sim;0;1;;não;;não;0,96;;;;;;;;;0,96;63,16
26/04/2017;17,0;sim;19,5;sim;22,0;sim;18,1;sim;0;0;;não;;não;1,54;;;;;;;;;1,54;63,12
25/04/2017;18,0;sim;23,5;sim;29,0;sim;0,0;sim;3;4;;não;;não;3,39;;;;;;;;;1,6;46,56
24/04/2017;17,0;sim;22,0;sim;27,0;sim;0,0;sim;2;3;;não;;não;2,86;;;;;;;;;1,4;48,16
23/04/2017;16,0;sim;18,5;sim;21,0;sim;0,0;sim;1;2;;não;;não;1,4;;;;;;;;;0,7;49,56
22/04/2017;16,0;sim;19,0;sim;22,0;sim;1,5;sim;0;1;;não;;não;1,62;;;;;;;;;1,56;50,26
21/04/2017;18,0;sim;21,5;sim;25,0;sim;12,5;sim;0;0;;não;;não;2,2;;;;;;;;;2,2;50,32
20/04/2017;16,0;sim;22,0;sim;28,0;sim;0,0;sim;13;43;;não;;não;3,31;;;;;;;;;1,35;40,02
19/04/2017;15,0;sim;19,0;sim;23,0;sim;0,0;sim;12;42;;não;;não;1,95;;;;;;;;;0,82;41,37
18/04/2017;17,0;sim;20,0;sim;23,0;sim;0,1;sim;11;41;;não;;não;1,79;;;;;;;;;0,81;42,19
17/04/2017;18,0;sim;21,5;sim;25,0;sim;0,0;sim;10;40;;não;;não;2,22;;;;;;;;;0,97;42,9
16/04/2017;17,0;sim;23,0;sim;29,0;sim;0,2;sim;9;39;;não;;não;3,57;;;;;;;;;1,7;43,87
15/04/2017;19,0;sim;23,5;sim;28,0;sim;0,0;sim;8;38;;não;;não;3,02;;;;;;;;;1,39;45,37
14/04/2017;17,0;sim;20,5;sim;24,0;sim;0,0;sim;7;37;;não;;não;2,06;;;;;;;;;0,98;46,76
13/04/2017;17,0;sim;19,0;sim;21,0;sim;0,0;sim;6;36;;não;;não;1,37;;;;;;;;;0,65;47,74
12/04/2017;17,0;sim;20,0;sim;23,0;sim;0,2;sim;5;35;;não;;não;1,82;;;;;;;;;0,99;48,39
11/04/2017;21,0;sim;25,5;sim;30,0;sim;0,0;sim;4;34;;não;;não;3,5;;;;;;;;;1,76;49,18
10/04/2017;22,0;sim;25,5;sim;29,0;sim;0,0;sim;3;33;;não;;não;3,05;;;;;;;;;1,57;50,94
09/04/2017;19,0;sim;23,5;sim;28,0;sim;0,0;sim;2;32;;não;;não;3,06;;;;;;;;;1,64;52,51
08/04/2017;20,0;sim;23,5;sim;27,0;sim;0,0;sim;1;31;;não;;não;2,65;;;;;;;;;1,45;54,15
07/04/2017;19,0;sim;21,0;sim;23,0;sim;7,3;sim;0;30;;não;;não;1,68;;;;;;96,0;;;1,68;55,6
06/04/2017;19,0;sim;23,0;sim;27,0;sim;6,8;sim;0;29;;não;;não;2,76;;;;;;;;;2,76;49,98
05/04/2017;18,0;sim;24,0;sim;30,0;sim;0,0;sim;17;28;;não;;não;3,91;;;;;;;;;1,83;45,94
04/04/2017;18,0;sim;24,0;sim;30,0;sim;0,0;sim;16;27;;não;;não;3,92;;;;;;;;;1,91;47,77
03/04/2017;16,0;sim;22,0;sim;28,0;sim;0,0;sim;15;26;;não;;não;3,44;;;;;;;;;1,74;49,68
02/04/2017;16,0;sim;21,0;sim;26,0;sim;0,0;sim;14;25;;não;;não;2,79;;;;;;;;;1,46;51,42
01/04/2017;17,0;sim;20,5;sim;24,0;sim;0,0;sim;13;24;;não;;não;2,12;;;;;;;;;1,13;52,88
31/03/2017;16,0;sim;20,0;sim;24,0;sim;0,0;sim;12;23;;não;;não;2,21;;;;;;;;;1,21;54,01
30/03/2017;17,0;sim;21,5;sim;26,0;sim;0,0;sim;11;22;;não;;não;2,7;;;;;;;;;1,51;55,22
29/03/2017;17,0;sim;21,0;sim;25,0;sim;0,0;sim;10;21;;não;;não;2,41;;;;;;;;;1,38;56,73
28/03/2017;19,0;sim;22,5;sim;26,0;sim;0,1;sim;9;20;;não;;não;2,51;;;;;;;;;1,52;58,11
27/03/2017;19,0;sim;22,0;sim;25,0;sim;0,0;sim;8;19;;não;;não;2,23;;;;;;;;;1,34;59,53
26/03/2017;17,0;sim;22,0;sim;27,0;sim;0,0;sim;7;18;;não;;não;3,05;;;;;;;;;1,89;60,87
25/03/2017;19,0;sim;23,5;sim;28,0;sim;0,0;sim;6;17;;não;;não;3,16;;;;;;;;;2,01;62,76
24/03/2017;17,0;sim;23,0;sim;29,0;sim;0,0;sim;5;16;;não;;não;3,76;;;;;;;;;2,48;64,77
23/03/2017;19,0;sim;23,0;sim;27,0;sim;0,0;sim;4;15;;não;;não;2,85;;;;;;;;;1,95;67,25
22/03/2017;17,0;sim;22,0;sim;27,0;sim;0,0;sim;3;14;;não;;não;3,07;;;;;;;;;2,16;69,2
21/03/2017;16,0;sim;21,0;sim;26,0;sim;0,0;sim;2;13;;não;;não;2,86;;;;;;;;;2,07;71,36
20/03/2017;18,0;sim;21,0;sim;24,0;sim;0,0;sim;1;12;;não;;não;2,09;;;;;;;;;1,55;73,43
19/03/2017;17,0;sim;18,5;sim;20,0;sim;1,0;sim;0;11;;não;;não;1,24;;;;;;;;;1,18;74,98
18/03/2017;18,0;sim;19,5;sim;21,0;sim;0,3;sim;1;10;;não;;não;1,38;;;;;;;;;1,11;75,16
17/03/2017;19,0;sim;23,0;sim;27,0;sim;1,9;sim;0;9;;não;;não;2,89;;;;;;;;;2,66;75,97
16/03/2017;19,0;sim;24,5;sim;30,0;sim;0,0;sim;2;8;;não;;não;3,96;;;;;;;;;3,1;76,73
15/03/2017;20,0;sim;24,0;sim;28,0;sim;0,0;sim;1;7;;não;;não;3,12;;;;;;;;;2,53;79,83
14/03/2017;20,0;sim;23,0;sim;26,0;sim;2,2;sim;0;6;;não;;não;2,49;;;;;;;;;2,44;82,36
13/03/2017;21,0;sim;24,5;sim;28,0;sim;0,0;sim;5;5;;não;;não;3,02;;;;;;;;;2,53;82,6
12/03/2017;21,0;sim;26,5;sim;32,0;sim;0,0;sim;4;4;;não;;não;4,71;;;;;;;;;4,1;85,13
11/03/2017;22,0;sim;26,5;sim;31,0;sim;0,3;sim;3;3;;não;;não;4,0;;;;;;;;;3,67;89,23
10/03/2017;22,0;sim;26,5;sim;31,0;sim;0,6;sim;2;2;;não;;não;4,01;;;;;;;;;3,81;92,6
09/03/2017;20,0;sim;25,5;sim;31,0;sim;0,0;sim;1;1;;não;;não;4,28;;;;;;;;;4,19;95,81
08/03/2017;19,0;sim;24,0;sim;29,0;sim;30,6;sim;0;0;;não;;não;3,64;;;;;;;;;3,64;100,0
07/03/2017;17,0;sim;23,5;sim;30,0;sim;30,8;sim;0;0;;não;;não;4,3;;;;;;;;;4,3;100,0
06/03/2017;20,0;sim;24,0;sim;28,0;sim;22,3;sim;0;0;;não;;não;3,18;;;;;;;;;3,18;100,0
05/03/2017;20,0;sim;24,5;sim;29,0;sim;55,1;sim;0;0;;não;;não;3,54;;;;;;;;;3,54;100,0
04/03/2017;21,0;sim;25,0;sim;29,0;sim;0,0;sim;1;2;;não;;não;3,43;;;;;;;;;3,15;90,21
03/03/2017;20,0;sim;24,5;sim;29,0;sim;1,1;sim;0;1;;não;;não;3,56;;;;;;;;;3,43;93,36
02/03/2017;23,0;sim;25,5;sim;28,0;sim;12,4;sim;0;0;;não;;não;2,87;;;;;;;;;2,87;95,69
01/03/2017;21,0;sim;26,0;sim;31,0;sim;0,1;sim;3;5;;não;;não;4,22;;;;;;;;;3,72;86,16
28/02/2017;19,0;sim;24,0;sim;29,0;sim;0,1;sim;2;4;;não;;não;3,7;;;;;;;;;3,39;89,78
27/02/2017;20,0;sim;24,5;sim;29,0;sim;0,3;sim;1;3;;não;;não;3,59;;;;;;;;;3,41;93,07
26/02/2017;19,0;sim;23,5;sim;28,0;sim;4,8;sim;0;2;;não;;não;3,35;;;;;;;;;3,35;96,18
25/02/2017;20,0;sim;22,5;sim;25,0;sim;2,1;sim;0;1;;não;;não;2,28;;;;;;;;;2,27;94,73
24/02/2017;18,0;sim;24,0;sim;30,0;sim;50,0;sim;0;0;;não;;não;4,26;;;;;;;;;4,26;94,9
23/02/2017;21,0;sim;27,0;sim;33,0;sim;0,1;sim;11;17;;não;;não;5,01;;;;;;;;;2,57;49,16
22/02/2017;20,0;sim;26,5;sim;33,0;sim;0,6;sim;10;16;;não;;não;5,11;;;;;;;;;2,99;51,63
21/02/2017;20,0;sim;26,0;sim;32,0;sim;0,0;sim;9;15;;não;;não;4,81;;;;;;;;;2,66;54,02
20/02/2017;21,0;sim;27,5;sim;34,0;sim;0,0;sim;8;14;;não;;não;5,29;;;;;;;;;3,08;56,68
19/02/2017;24,0;sim;29,0;sim;34,0;sim;0,0;sim;7;13;;não;;não;5,01;;;;;;;;;3,07;59,76
18/02/2017;21,0;sim;27,5;sim;34,0;sim;0,0;sim;6;12;;não;;não;5,29;;;;;;;;;3,41;62,83
17/02/2017;21,0;sim;27,0;sim;33,0;sim;0,0;sim;5;11;;não;;não;5,01;;;;;;;;;3,4;66,24
16/02/2017;21,0;sim;26,5;sim;32,0;sim;0,0;sim;4;10;;não;;não;4,71;;;;;;;;;3,36;69,64
15/02/2017;24,0;sim;28,0;sim;32,0;sim;0,0;sim;3;9;;não;;não;4,33;;;;;;;;;3,23;73,0
14/02/2017;21,0;sim;26,5;sim;32,0;sim;0,0;sim;2;8;;não;;não;4,71;;;;;;;;;3,68;76,23
13/02/2017;22,0;sim;27,0;sim;32,0;sim;0,0;sim;1;7;;não;;não;4,6;;;;;;;;;3,76;79,91
12/02/2017;21,0;sim;26,0;sim;31,0;sim;1,3;sim;0;6;;não;;não;4,36;;;;;;;;;3,9;83,67
11/02/2017;23,0;sim;27,0;sim;31,0;sim;0,6;sim;4;5;;não;;não;4,09;;;;;;;;;3,66;86,27
10/02/2017;20,0;sim;25,0;sim;30,0;sim;0,0;sim;3;4;;não;;não;4,1;;;;;;;;;3,74;89,33
09/02/2017;19,0;sim;23,5;sim;28,0;sim;0,0;sim;2;3;;não;;não;3,46;;;;;;;;;3,28;93,07
08/02/2017;20,0;sim;24,5;sim;29,0;sim;0,0;sim;1;2;;não;;não;3,72;;;;;;;;;3,65;96,35
07/02/2017;19,0;sim;24,0;sim;29,0;sim;5,7;sim;0;1;;não;;não;3,85;;;;;;;;;3,85;100,0
06/02/2017;20,0;sim;25,5;sim;31,0;sim;25,9;sim;0;0;;não;;não;4,55;;;;;;;;;4,55;100,0
05/02/2017;20,0;sim;26,0;sim;32,0;sim;2,2;sim;0;4;;não;;não;4,81;;;;;;;;;4,66;93,16
04/02/2017;20,0;sim;23,5;sim;27,0;sim;0,5;sim;1;3;;não;;não;3,01;;;;;;;;;2,93;95,62
03/02/2017;23,0;sim;26,0;sim;29,0;sim;1,4;sim;0;2;;não;;não;3,37;;;;;;;;;3,35;98,05
02/02/2017;19,0;sim;23,5;sim;28,0;sim;5,2;sim;0;1;;não;;não;3,5;;;;;;;;;3,5;100,0
01/02/2017;19,0;sim;23,5;sim;28,0;sim;12,3;sim;0;0;;não;;não;3,51;;;;;;;;;3,51;98,62
31/01/2017;20,0;sim;25,0;sim;30,0;sim;4,0;sim;0;5;;não;;não;4,17;;;;;;;;;4,15;89,83
30/01/2017;20,0;sim;24,5;sim;29,0;sim;2,2;sim;0;4;;não;;não;3,77;;;;;;;;;3,62;89,98
29/01/2017;22,0;sim;27,5;sim;33,0;sim;0,0;sim;2;3;;não;;não;4,91;;;;;;;;;4,6;91,4
28/01/2017;20,0;sim;25,0;sim;30,0;sim;0,1;sim;1;2;;não;;não;4,18;;;;;;;;;4,1;96,0
27/01/2017;20,0;sim;23,0;sim;26,0;sim;5,0;sim;0;1;;não;;não;2,72;;;;;;;;;2,72;100,0
26/01/2017;19,0;sim;22,5;sim;26,0;sim;19,7;sim;0;0;;não;;não;2,83;;;;;;;;;2,83;100,0
25/01/2017;23,0;sim;26,0;sim;29,0;sim;0,6;sim;1;4;;não;;não;3,42;;;;;;;;;3,32;95,05
24/01/2017;20,0;sim;25,0;sim;30,0;sim;2,7;sim;0;3;;não;;não;4,21;;;;;;;;;4,18;97,77
23/01/2017;18,0;sim;22,0;sim;26,0;sim;2,2;sim;0;2;;não;;não;2,95;;;;;;;;;2,95;99,25
22/01/2017;17,0;sim;20,0;sim;23,0;sim;6,4;sim;0;1;;não;;não;2,12;;;;;;;;;2,12;100,0
21/01/2017;18,0;sim;20,5;sim;23,0;sim;19,8;sim;0;0;;não;;não;2,03;;;;;;;;;2,03;100,0
20/01/2017;19,0;sim;22,0;sim;25,0;sim;7,5;sim;0;1;;não;;não;2,53;;;;;;;;;2,53;100,0
19/01/2017;20,0;sim;23,0;sim;26,0;sim;24,6;sim;0;0;;não;;não;2,74;;;;;;;;;2,74;100,0
18/01/2017;20,0;sim;22,0;sim;24,0;sim;13,0;sim;0;0;;não;;não;2,13;;;;;;;;;2,13;100,0
